CountryName,CountryCode,Date,S1_School closing,S1_IsGeneral,S2_Workplace closing,S2_IsGeneral,S3_Cancel public events,S3_IsGeneral,S4_Close public transport,S4_IsGeneral,S5_Public information campaigns,S5_IsGeneral,S6_Restrictions on internal movement,S6_IsGeneral,S7_International travel controls,S8_Fiscal measures,S9_Monetary measures,S10_Emergency investment in health care,S11_Investment in Vaccines,S12_Testing framework,S13_Contact tracing,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,
Afghanistan,AFG,20200410,2,1,2,0,2,0,2,0,1,1,2,0,1,0.00,,0.00,0.00,1,1,484,15,71.43,71.43,	
Afghanistan,AFG,20200411,2,1,2,0,2,0,2,0,1,1,2,0,1,127711935.00,,54577750.00,0.00,1,1,521,15,71.43,71.43,	
Afghanistan,AFG,20200412,2,1,2,0,2,0,2,0,1,1,2,0,1,0.00,,0.00,0.00,1,1,555,18,71.43,71.43,	
Afghanistan,AFG,20200413,2,1,2,0,2,0,2,0,1,1,2,0,1,0.00,,0.00,0.00,1,1,607,18,71.43,71.43,	
Afghanistan,AFG,20200414,2,1,2,0,2,0,2,0,1,1,2,0,1,0.00,,0.00,0.00,1,1,665,21,71.43,71.43,	
Angola,AGO,20200101,0,,0,,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Angola,AGO,20200102,0,,0,,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Angola,AGO,20200103,0,,0,,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Angola,AGO,20200104,0,,0,,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Angola,AGO,20200105,0,,0,,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Angola,AGO,20200106,0,,0,,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Angola,AGO,20200107,0,,0,,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Angola,AGO,20200108,0,,0,,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Angola,AGO,20200109,0,,0,,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Angola,AGO,20200110,0,,0,,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Angola,AGO,20200111,0,,0,,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Angola,AGO,20200112,0,,0,,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Angola,AGO,20200113,0,,0,,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Angola,AGO,20200114,0,,0,,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Angola,AGO,20200115,0,,0,,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Angola,AGO,20200116,0,,0,,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Angola,AGO,20200117,0,,0,,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Angola,AGO,20200118,0,,0,,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Angola,AGO,20200119,0,,0,,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Angola,AGO,20200120,0,,0,,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Angola,AGO,20200121,0,,0,,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Angola,AGO,20200122,0,,0,,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Angola,AGO,20200123,0,,0,,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Angola,AGO,20200124,0,,0,,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Angola,AGO,20200125,0,,0,,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Angola,AGO,20200126,0,,0,,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Angola,AGO,20200127,0,,0,,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Angola,AGO,20200128,0,,0,,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Angola,AGO,20200129,0,,0,,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Angola,AGO,20200130,0,,0,,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Angola,AGO,20200131,0,,0,,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Angola,AGO,20200201,0,,0,,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Angola,AGO,20200202,0,,0,,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Angola,AGO,20200203,0,,0,,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Angola,AGO,20200204,0,,0,,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Angola,AGO,20200205,0,,0,,0,1,0,1,0,1,0,1,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Angola,AGO,20200206,0,,0,,0,1,0,1,0,1,0,1,2,0.00,0.00,0.00,0.00,0,0,,,9.52,9.52,	
Angola,AGO,20200207,0,,0,,0,1,0,1,0,1,0,1,2,0.00,0.00,0.00,0.00,0,0,,,9.52,9.52,	
Angola,AGO,20200208,0,,0,,0,1,0,1,0,1,0,1,2,0.00,0.00,0.00,0.00,0,0,,,9.52,9.52,	
Angola,AGO,20200209,0,,0,,0,1,0,1,0,1,0,1,2,0.00,0.00,0.00,0.00,0,0,,,9.52,9.52,	
Angola,AGO,20200210,0,,0,,0,1,0,1,0,1,0,1,2,0.00,0.00,0.00,0.00,0,0,,,9.52,9.52,	
Angola,AGO,20200211,0,,0,,0,1,0,1,0,1,0,1,2,0.00,0.00,0.00,0.00,0,0,,,9.52,9.52,	
Angola,AGO,20200212,0,,0,,0,1,0,1,0,1,0,1,2,0.00,0.00,0.00,0.00,0,0,,,9.52,9.52,	
Angola,AGO,20200213,0,,0,,0,1,0,1,0,1,0,1,2,0.00,0.00,0.00,0.00,0,0,,,9.52,9.52,	
Angola,AGO,20200214,0,,0,,0,1,0,1,0,1,0,1,2,0.00,0.00,0.00,0.00,0,0,,,9.52,9.52,	
Angola,AGO,20200215,0,,0,,0,1,0,1,0,1,0,1,2,0.00,0.00,0.00,0.00,0,0,,,9.52,9.52,	
Angola,AGO,20200216,0,,0,,0,1,0,1,0,1,0,1,2,0.00,0.00,0.00,0.00,0,0,,,9.52,9.52,	
Angola,AGO,20200217,0,,0,,0,1,0,1,0,1,0,1,2,0.00,0.00,0.00,0.00,0,0,,,9.52,9.52,	
Angola,AGO,20200218,0,,0,,0,1,0,1,0,1,0,1,2,0.00,0.00,0.00,0.00,0,0,,,9.52,9.52,	
Angola,AGO,20200219,0,,0,,0,1,0,1,0,1,0,1,2,0.00,0.00,0.00,0.00,0,0,,,9.52,9.52,	
Angola,AGO,20200220,0,,0,,0,1,0,1,0,1,0,1,2,0.00,0.00,0.00,0.00,0,0,,,9.52,9.52,	
Angola,AGO,20200221,0,,0,,0,1,0,1,0,1,0,1,2,0.00,0.00,0.00,0.00,0,0,,,9.52,9.52,	
Angola,AGO,20200222,0,,0,,0,1,0,1,0,1,0,1,2,0.00,0.00,0.00,0.00,0,0,,,9.52,9.52,	
Angola,AGO,20200223,0,,0,,0,1,0,1,0,1,0,1,2,0.00,0.00,0.00,0.00,0,0,,,9.52,9.52,	
Angola,AGO,20200224,0,,0,,0,1,0,1,0,1,0,1,2,0.00,0.00,0.00,0.00,0,0,,,9.52,9.52,	
Angola,AGO,20200225,0,,0,,0,1,0,1,0,1,0,1,2,0.00,0.00,0.00,0.00,0,0,,,9.52,9.52,	
Angola,AGO,20200226,0,,0,,0,1,0,1,0,1,0,1,2,0.00,0.00,0.00,0.00,0,0,,,9.52,9.52,	
Angola,AGO,20200227,0,,0,,0,1,0,1,0,1,0,1,2,0.00,0.00,0.00,0.00,0,0,,,9.52,9.52,	
Angola,AGO,20200228,0,,0,,0,1,0,1,0,1,0,1,2,0.00,0.00,0.00,0.00,0,0,,,9.52,9.52,	
Angola,AGO,20200229,0,,0,,0,1,0,1,0,1,0,1,2,0.00,0.00,0.00,0.00,0,0,,,9.52,9.52,	
Angola,AGO,20200301,0,,0,1,0,1,0,1,0,1,0,1,3,0.00,0.00,0.00,0.00,0,0,,,14.29,14.29,	
Angola,AGO,20200302,0,,0,1,0,1,0,1,0,1,0,1,3,0.00,0.00,0.00,0.00,0,0,,,14.29,14.29,	
Angola,AGO,20200303,0,,0,1,0,1,0,1,0,1,0,1,3,0.00,0.00,0.00,0.00,0,0,,,14.29,14.29,	
Angola,AGO,20200304,0,,0,1,0,1,0,1,0,1,0,1,3,0.00,0.00,0.00,0.00,0,0,,,14.29,14.29,	
Angola,AGO,20200305,0,,0,1,0,1,0,1,0,1,0,1,3,0.00,0.00,0.00,0.00,0,0,,,14.29,14.29,	
Angola,AGO,20200306,0,,0,1,0,1,0,1,0,1,0,1,3,0.00,0.00,0.00,0.00,0,0,,,14.29,14.29,	
Angola,AGO,20200307,0,,0,1,0,1,0,1,0,1,0,1,3,0.00,0.00,0.00,0.00,0,0,,,14.29,14.29,	
Angola,AGO,20200308,0,,0,1,0,1,0,1,0,1,0,1,3,0.00,0.00,0.00,0.00,0,0,,,14.29,14.29,	
Angola,AGO,20200309,0,,0,1,0,1,0,1,0,1,0,1,3,0.00,0.00,0.00,0.00,0,0,,,14.29,14.29,	
Angola,AGO,20200310,0,,0,1,0,1,0,1,0,1,0,1,3,0.00,0.00,0.00,0.00,0,0,,,14.29,14.29,	
Angola,AGO,20200311,0,,0,1,0,1,0,1,0,1,0,1,3,0.00,0.00,0.00,0.00,0,0,,,14.29,14.29,	
Angola,AGO,20200312,0,,0,1,0,1,0,1,0,1,0,1,3,0.00,0.00,0.00,0.00,0,0,,,14.29,14.29,	
Angola,AGO,20200313,0,,0,1,0,1,0,1,0,1,0,1,3,0.00,0.00,0.00,0.00,0,0,,,14.29,14.29,	
Angola,AGO,20200314,0,,0,1,0,1,0,1,0,1,0,1,3,0.00,0.00,0.00,0.00,0,0,,,14.29,14.29,	
Angola,AGO,20200315,0,,0,1,0,1,0,1,0,1,0,1,3,0.00,0.00,0.00,0.00,0,0,,,14.29,14.29,	
Angola,AGO,20200316,0,,0,1,0,1,0,1,0,1,0,1,3,0.00,0.00,0.00,0.00,1,0,,,14.29,14.29,	
Angola,AGO,20200317,0,,0,1,0,1,0,1,0,1,0,1,3,0.00,0.00,0.00,0.00,1,0,,,14.29,14.29,	
Angola,AGO,20200318,0,,0,1,0,1,0,1,0,1,0,1,3,0.00,0.00,0.00,0.00,1,0,,,14.29,14.29,	
Angola,AGO,20200319,0,,0,1,0,1,0,1,0,1,0,1,3,0.00,0.00,0.00,0.00,1,0,,,14.29,14.29,	
Angola,AGO,20200320,0,,0,1,0,1,0,1,0,1,0,1,3,0.00,0.00,0.00,0.00,1,0,,,14.29,14.29,	
Angola,AGO,20200321,0,,0,1,0,1,0,1,0,1,0,1,3,0.00,0.00,0.00,0.00,1,0,,,14.29,14.29,	
Angola,AGO,20200322,0,,0,1,0,1,0,1,0,1,0,1,3,0.00,0.00,0.00,0.00,1,0,2,0,14.29,14.29,	
Angola,AGO,20200323,0,,0,1,0,1,0,1,0,1,0,1,3,0.00,0.00,0.00,0.00,1,0,2,0,14.29,14.29,	
Angola,AGO,20200324,2,,1,1,2,1,0,1,0,1,0,1,3,0.00,0.00,0.00,0.00,1,0,2,0,47.62,47.62,	
Angola,AGO,20200325,2,1,1,1,2,1,0,1,0,1,0,1,3,0.00,0.00,0.00,0.00,1,0,2,0,52.38,52.38,	
Angola,AGO,20200326,2,1,1,1,2,1,0,1,0,1,0,1,3,0.00,0.00,0.00,0.00,1,0,2,0,52.38,52.38,	
Angola,AGO,20200327,2,1,2,1,2,1,0,1,0,1,2,1,3,0.00,0.00,0.00,0.00,1,0,3,0,71.43,71.43,	
Angola,AGO,20200328,2,1,2,1,2,1,0,1,0,1,2,1,3,0.00,0.00,0.00,0.00,1,0,4,0,71.43,71.43,	
Angola,AGO,20200329,2,1,2,1,2,1,0,1,0,1,2,1,3,0.00,0.00,0.00,0.00,1,0,4,0,71.43,71.43,	
Angola,AGO,20200330,2,1,2,1,2,1,0,1,0,1,2,1,3,0.00,0.00,0.00,0.00,1,0,7,2,71.43,71.43,	
Angola,AGO,20200331,2,1,2,1,2,1,0,1,0,1,2,1,3,0.00,0.00,0.00,0.00,1,0,7,2,71.43,71.43,	
Angola,AGO,20200401,2,1,2,1,2,1,0,1,0,1,2,1,3,0.00,0.00,0.00,0.00,1,0,7,2,71.43,71.43,	
Angola,AGO,20200402,2,1,2,1,2,1,0,1,0,1,2,1,3,0.00,0.00,0.00,0.00,1,0,8,2,71.43,71.43,	
Angola,AGO,20200403,2,1,2,1,2,1,0,1,0,1,2,1,3,9000000.00,0.00,40000000.00,0.00,2,0,8,2,71.43,71.43,	
Angola,AGO,20200404,2,1,2,1,2,1,0,1,0,1,2,1,3,9000000.00,0.00,40000000.00,0.00,2,0,8,2,71.43,71.43,	
Angola,AGO,20200405,2,1,2,1,2,1,0,1,0,1,2,1,3,9000000.00,0.00,40000000.00,0.00,2,0,10,2,71.43,71.43,	
Angola,AGO,20200406,2,1,2,1,2,1,0,1,0,1,2,1,3,9000000.00,0.00,40000000.00,0.00,2,0,14,2,71.43,71.43,	
Angola,AGO,20200407,2,1,2,1,2,1,0,1,0,1,2,1,3,9000000.00,0.00,40000000.00,0.00,2,0,16,2,71.43,71.43,	
Angola,AGO,20200408,2,1,2,1,2,1,0,1,0,1,2,1,3,9000000.00,0.00,40000000.00,0.00,2,0,17,2,71.43,71.43,	
Angola,AGO,20200409,,,,,,,,,,,,,,,,,,,,19,2,,71.43,	
Angola,AGO,20200410,,,,,,,,,,,,,,,,,,,,19,2,,71.43,	
Angola,AGO,20200411,,,,,,,,,,,,,,,,,,,,19,2,,71.43,	
Angola,AGO,20200412,,,,,,,,,,,,,,,,,,,,19,2,,71.43,	
Angola,AGO,20200413,,,,,,,,,,,,,,,,,,,,19,2,,71.43,	
Angola,AGO,20200414,,,,,,,,,,,,,,,,,,,,19,2,,71.43,	
Albania,ALB,20200101,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200102,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200103,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200104,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200105,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200106,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200107,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200108,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200109,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200110,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200111,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200112,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200113,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200114,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200115,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200116,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200117,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200118,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200119,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200120,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200121,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200122,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200123,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200124,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200125,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200126,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200127,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200128,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200129,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200130,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200131,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200201,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200202,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200203,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200204,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200205,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200206,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200207,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200208,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200209,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200210,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200211,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200212,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200213,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200214,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200215,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200216,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200217,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200218,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200219,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200220,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200221,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200222,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200223,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200224,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200225,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200226,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200227,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200228,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200229,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200301,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200302,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200303,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200304,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200305,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200306,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200307,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200308,0,,,,0,,,,,,,,,,,,,,,,,,,	
Albania,ALB,20200309,2,1,,,2,1,,,,,,,3,,,,,,,2,0,,,	
Albania,ALB,20200310,2,1,,,2,1,,,,,,,3,,,,,,,6,0,,,	
Albania,ALB,20200311,2,1,,,2,1,,,,,,,3,,,,,,,10,0,,,	
Albania,ALB,20200312,2,1,,,2,1,2,1,,,2,0,3,,,,,,,11,1,66.67,66.67,	
Albania,ALB,20200313,2,1,,,2,1,,,,,,,3,,,,,,,23,1,,,	
Albania,ALB,20200314,2,1,,,2,1,,,,,,,3,,,,,,,33,1,,,	
Albania,ALB,20200315,2,1,,,2,1,,,,,,,3,,,,,,,38,1,,,	
Albania,ALB,20200316,2,1,,,2,1,,,,,,,3,,,,,,,42,1,,,	
Albania,ALB,20200317,2,1,,,2,1,,,,,,,3,,,,,,,51,1,,,	
Albania,ALB,20200318,2,1,,,2,1,,,,,,,3,,,,,,,55,1,,,	
Albania,ALB,20200319,2,1,,,2,1,,,,,,,3,,,,,,,59,2,,,	
Albania,ALB,20200320,2,1,,,2,1,,,,,,,3,,,,,,,70,2,,,	
Albania,ALB,20200321,2,1,,,2,1,,,,,,,3,,,,,,,70,2,,,	
Albania,ALB,20200322,2,1,,,2,1,,,,,,,3,,,,,,,76,2,,,	
Albania,ALB,20200323,2,1,,,2,1,,,,,,,3,,,,,,,89,2,,,	
Albania,ALB,20200324,,,,,,,,,,,,,,,,,,,,100,4,,,	
Albania,ALB,20200325,,,,,,,,,,,,,,,,,,,,123,5,,,	
Albania,ALB,20200326,,,,,,,,,,,,,,,,,,,,146,5,,,	
Albania,ALB,20200327,,,,,,,,,,,,,,,,,,,,174,6,,,	
Albania,ALB,20200328,,,,,,,,,,,,,,,,,,,,186,9,,,	
Albania,ALB,20200329,,,,,,,,,,,,,,,,,,,,197,10,,,	
Albania,ALB,20200330,,,,,,,,,,,,,,,,,,,,212,10,,,	
Albania,ALB,20200331,,,,,,,,,,,,,,,,,,,,223,12,,,	
Albania,ALB,20200401,,,,,,,,,,,,,,,,,,,,243,15,,,	
Albania,ALB,20200402,,,,,,,,,,,,,,,,,,,,259,15,,,	
Albania,ALB,20200403,,,,,,,,,,,,,,,,,,,,277,16,,,	
Albania,ALB,20200404,,,,,,,,,,,,,,,,,,,,304,17,,,	
Albania,ALB,20200405,,,,,,,,,,,,,,,,,,,,333,19,,,	
Albania,ALB,20200406,,,,,,,,,,,,,,,,,,,,361,21,,,	
Albania,ALB,20200407,,,,,,,,,,,,,,,,,,,,377,22,,,	
Albania,ALB,20200408,,,,,,,,,,,,,,,,,,,,383,22,,66.67,	
Albania,ALB,20200409,,,,,,,,,,,,,,,,,,,,400,22,,66.67,	
Albania,ALB,20200410,,,,,,,,,,,,,,,,,,,,409,23,,66.67,	
Albania,ALB,20200411,,,,,,,,,,,,,,,,,,,,416,23,,66.67,	
Albania,ALB,20200412,,,,,,,,,,,,,,,,,,,,433,23,,66.67,	
Albania,ALB,20200413,,,,,,,,,,,,,,,,,,,,446,23,,66.67,	
Albania,ALB,20200414,,,,,,,,,,,,,,,,,,,,467,23,,66.67,	
Andorra,AND,20200101,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Andorra,AND,20200102,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Andorra,AND,20200103,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Andorra,AND,20200104,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Andorra,AND,20200105,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Andorra,AND,20200106,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Andorra,AND,20200107,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Andorra,AND,20200108,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Andorra,AND,20200109,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Andorra,AND,20200110,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Andorra,AND,20200111,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Andorra,AND,20200112,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Andorra,AND,20200113,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Andorra,AND,20200114,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Andorra,AND,20200115,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Andorra,AND,20200116,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Andorra,AND,20200117,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Andorra,AND,20200118,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Andorra,AND,20200119,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Andorra,AND,20200120,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Andorra,AND,20200121,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Andorra,AND,20200122,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Andorra,AND,20200123,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Andorra,AND,20200124,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Andorra,AND,20200125,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Andorra,AND,20200126,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Andorra,AND,20200127,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Andorra,AND,20200128,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Andorra,AND,20200129,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Andorra,AND,20200130,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Andorra,AND,20200131,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
Andorra,AND,20200201,0,,0,,0,,0,,0,,0,,0,0.00,0.00,0.00,0.00,0,0,,,0.00,0.00,	
